car_id,model,car_type,fuel_type,car_rating,year_to_start,riders,year_to_work,target_reg,target_class,rating_min,rating_mean,distance_total,speed_max_max,user_ride_quality_mean,deviation_normal_mean,deviation_normal_std,deviation_min_max_diff,ride_quality_slope,driver_age_mean,driver_rating_mean,driver_accidents_mean,work_duration_mean,work_duration_max,destroy_degree_std,destroy_degree_sum,work_type_nuniq,work_type_mode,worker_speed_mean,worker_experience_mean
I19047773k,VW Polo VI,economy,petrol,4.12,2013,44204,2018,30.09,wheel_shake,0.1,4.5792528735632185,13470470.958698504,129.4139049774766,-6.419304560356746,8.453068965517241,17.64577048787678,64.375,-0.04876864231886691,34.95977011494253,8.1183908045977,16.594827586206897,27.285714285714285,65,3.0222786217069544,114.7,4,reparking,26.318541640896022,261.9714285714286
n-4539806B,Kia Sportage,standart,petrol,5.24,2014,56573,2019,41.08,engine_check,0.1,4.787471264367816,15510706.58482919,158.0,7.9781077161492275,19.65624712643678,9.184703441511742,39.971,0.03605154050235049,34.13793103448276,8.130459770114943,18.13953488372093,23.428571428571427,63,1.8781002380601735,118.1,4,repair,26.014735590630966,261.2857142857143
i-1648732d,Renault Kaptur,standart,petrol,4.7,2011,391,2016,26.9,break_bug,0.1,5.490402298850575,13123635.288787121,125.4164246265576,-8.849221609236007,-19.456798850574714,18.685836547799966,68.297,-0.049742510144050525,34.689655172413794,8.001149425287357,7.327586206896552,27.742857142857144,68,3.1798023298851237,138.8,4,repair,26.048189146925754,262.2
e16769908F,Renault Kaptur,standart,petrol,3.74,2013,38579,2018,66.18,engine_check,0.1,4.508563218390805,19299004.18383854,159.0,-10.196715633799196,-7.497132183908046,9.273206314558553,80.36,-0.013786810067813354,34.67816091954023,8.107471264367817,17.163636363636364,24.4,38,1.9392972824143886,101.4,4,repair,26.23914716391215,266.22857142857146
F16255698J,Kia Rio X,economy,petrol,3.74,2015,76975,2014,51.71,engine_ignition,0.1,4.08316091954023,8191930.885049769,190.4868535639057,1.0235028361409413,22.538758620689656,11.95078416897979,46.544,0.06569895372449387,34.339080459770116,8.079885057471264,7.902298850574713,26.65714285714286,69,1.825464140357485,124.8,4,repair,26.403823579483788,266.34285714285716
G62687264j,Skoda Rapid,economy,petrol,4.06,2017,132475,2020,49.55,engine_check,0.42,4.701724137931035,15012824.899423264,168.04561761944154,-0.29153780243741256,-0.056425287356321845,9.08350355827693,44.247,0.02005650061011801,34.12643678160919,8.072413793103447,13.194690265486726,28.4,64,1.9811591547976792,100.9,4,reparking,26.257938981876507,269.34285714285716
o-1192530z,Renault Sandero,standart,petrol,4.48,2013,46303,2016,36.15,engine_fuel,0.1,4.067528735632184,12094398.583697863,181.3080206706258,-15.48435480860536,-3.010758620689655,4.221395894014253,13.26,-0.13364712688720723,32.764367816091955,8.052873563218391,16.866071428571427,26.0,66,2.8493637797901186,98.8,4,reparking,26.209876290848204,268.2857142857143
I-3923390F,VW Polo,economy,petrol,4.64,2011,3491,2019,33.65,gear_stick,0.1,4.6337931034482756,10461724.326768331,114.82124394594123,-6.1165358403008385,-25.305591954022987,15.426928341635923,56.499,-0.06039458283518007,32.632183908045974,7.779310344827586,9.275862068965518,27.02857142857143,68,3.0568506889368643,138.2,4,repair,26.32639511190799,269.1714285714286
O-4279569M,VW Polo VI,economy,petrol,3.88,2015,88560,2016,42.79,gear_stick,0.1,4.628333333333334,16417958.318296686,106.57309477549748,-0.7045488520559114,-2.0467586206896553,2.8031124895837687,12.599,-0.01948588265100193,34.729885057471265,7.8,9.121387283236995,22.2,49,2.478800875728546,109.5,4,reparking,26.088418494737976,270.0
H16125822e,Smart ForFour,economy,petrol,3.34,2014,66772,2016,50.69,engine_check,0.1,4.629367816091954,6113773.567677363,177.30479987123434,-7.923650996678716,28.208632183908044,11.538789693311543,68.79,-0.057053166926883524,33.55172413793103,8.157471264367816,17.528,27.714285714285715,68,1.952490329654659,111.6,3,repair,26.12866707443031,269.3142857142857
o86542160V,Hyundai Solaris,economy,petrol,2.98,2015,79303,2016,34.09,gear_stick,0.1,4.57051724137931,11237801.405879116,123.53239730843904,-1.9652013187689101,-35.38771264367816,16.901033440651954,69.0,-0.011194670680152022,33.94252873563219,7.8212643678160925,8.982758620689655,25.285714285714285,61,2.656949030610204,115.3,4,repair,26.26433817914687,265.54285714285714
G13398649k,VW Polo,economy,petrol,4.2,2014,65872,2017,54.52,engine_ignition,0.1,4.133390804597702,17227251.31075008,187.40151060701365,-7.434921786612025,-3.4049597701149423,4.554510452375749,14.109,-0.08932725375488271,34.94827586206897,7.994827586206896,7.551724137931035,22.285714285714285,58,1.9550193964091853,107.5,4,repair,26.070247782049965,272.2
a11345005q,Audi A4,premium,petrol,3.36,2015,85135,2018,82.29,engine_ignition,0.1,3.9803448275862072,11303603.303056065,199.41420045649735,20.640923414800163,-3.9999770114942526,5.016477865283457,15.298,0.11001109849553024,35.06896551724138,8.082183908045977,7.252873563218391,27.257142857142856,59,1.9882004869908338,91.0,2,reparking,26.139032708670292,261.6
I-1647122N,VW Tiguan,economy,petrol,4.6,2017,124126,2020,35.07,break_bug,0.3,5.589885057471264,11480726.56972266,121.98535207401925,0.6169704597926683,-4.028477011494253,9.38709410778894,29.033,0.02063357531505365,36.02298850574713,8.03103448275862,6.85632183908046,24.82857142857143,58,2.899411705035026,130.9,3,repair,26.023031821048075,271.2
j39765515y,Kia Sportage,standart,petrol,4.56,2015,92775,2016,32.49,break_bug,0.53,5.215919540229885,11901629.620537268,112.28255124012205,-7.921565771227639,-5.4655919540229885,10.217638859415507,29.03,-0.11001645649400991,34.60919540229885,8.059195402298851,7.310344827586207,24.142857142857142,66,2.6811918834664525,115.3,4,repair,26.306463552583164,267.8857142857143
s22685968d,Skoda Rapid,economy,petrol,3.62,2014,61312,2018,33.76,electro_bug,0.0,4.14367816091954,9370980.262287062,192.30120347804703,-10.718086011617938,-25.616919540229887,13.068380531055537,56.932,-0.1224223304741223,33.90229885057471,8.078735632183909,7.327586206896552,24.228571428571428,48,2.7537995142540574,119.7,4,repair,26.21553768424751,271.65714285714284
Z-3081671k,Nissan Qashqai,standart,petrol,5.9,2014,64192,2016,65.39,another_bug,0.1,4.694137931034483,12015695.995996052,193.27542654180516,7.783568784882679,-44.52178735632184,23.52293713439098,100.378,0.03343911309061862,33.741379310344826,8.047126436781609,16.504065040650406,27.914285714285715,69,3.174525704003379,136.7,4,repair,26.321334776411977,270.1714285714286
q14945093N,VW Polo VI,economy,petrol,3.68,2014,67385,2018,33.2,wheel_shake,0.2,4.68448275862069,10337492.895981112,119.0,-2.073895848529229,-2.6182183908045977,3.1393708508733087,9.9,0.010335938237904341,34.07471264367816,8.154022988505746,16.166666666666668,25.6,56,2.9295739214678536,121.2,4,reparking,26.18120315556566,267.54285714285714
F72202302t,Smart ForTwo,economy,petrol,3.88,2017,106430,2019,51.85,engine_check,0.37,4.605862068965517,20448370.42233082,177.4203352309604,4.0113803921918105,12.199810344827585,9.299683232451446,67.406,0.1412853945396707,33.87356321839081,7.961494252873563,14.705426356589147,25.97142857142857,57,2.005253604112638,98.4,4,reparking,26.135222214162077,263.22857142857146
l21849080k,Skoda Rapid,economy,petrol,4.26,2017,110513,2017,22.15,break_bug,0.46,5.464712643678161,21942063.09844673,109.72536447831288,-5.651024358446551,-8.97314367816092,10.149128546378432,29.02,-0.2200692895003248,33.741379310344826,7.996551724137931,7.005747126436781,27.114285714285714,69,3.0038994265297703,135.8,3,repair,26.164646139908545,267.6
s54993523h,Smart Coupe,economy,petrol,3.18,2015,78583,2015,54.51,another_bug,0.1,4.567988505747127,19183934.886401393,187.0,0.6328136702970334,-0.9333103448275863,15.279778314381895,70.058,-0.06213244456107505,34.98850574712644,8.125862068965517,17.321100917431192,29.17142857142857,69,3.018040991863999,97.0,4,reparking,26.235835047851232,268.51428571428573
y-1123775i,Renault Kaptur,standart,petrol,6.24,2014,61969,2016,32.85,gear_stick,0.1,4.5086781609195405,5714709.388632041,131.3321720854777,4.1108763048022645,-3.520580459770115,9.703251845833039,34.982,0.0035543970393861653,32.62643678160919,7.794827586206896,9.104651162790697,23.285714285714285,59,2.557243789379364,123.0,5,repair,26.11494990223186,267.6857142857143
M14149808l,Kia Rio X,economy,petrol,1.78,2011,5986,2014,33.99,electro_bug,0.0,4.300747126436782,14003190.558638876,193.0,-9.884466524512538,-0.5000919540229884,14.094373035886788,73.411,-0.05862056082202206,34.59770114942529,7.9672413793103445,6.982758620689655,25.085714285714285,48,2.7820613843368895,124.9,4,repair,26.21959227109117,269.51428571428573
M20404037C,Kia Rio X,economy,petrol,3.98,2013,47147,2015,51.62,engine_check,0.1,4.702471264367817,9452880.08662392,159.86812484340285,5.645992058309991,32.17878735632184,21.240686228087604,75.809,0.06636330868560185,33.55172413793103,8.132758620689655,18.47244094488189,22.8,43,1.9356539728270157,111.4,4,repair,26.069081230197,269.8285714285714
b-1571829x,Mercedes-Benz E200,business,petrol,5.06,2012,19825,2020,30.21,gear_stick,0.1,4.657183908045977,19102148.656858567,98.97046194043769,-3.4811237618231026,-1.7203103448275863,20.049908313001755,68.41900000000001,-0.021647193701193643,34.735632183908045,8.045402298850576,9.011494252873563,26.885714285714286,63,3.1357788894782552,142.0,4,repair,26.09953969054723,267.1142857142857
s16958043k,VW Polo VI,economy,petrol,4.32,2011,2383,2016,36.58,gear_stick,0.1,4.468793103448276,18690949.55247457,113.40314344182477,10.279283808629676,-3.0044942528735636,8.526920078211006,33.0,0.140714421354568,33.4080459770115,7.851149425287356,9.413793103448276,23.62857142857143,38,2.604062759831809,127.2,3,repair,26.045650284037833,267.6857142857143
Y-1266722f,Renault Kaptur,standart,petrol,5.56,2015,83397,2016,32.86,electro_bug,0.0,3.9858045977011494,16991599.02455573,166.71917522327357,17.022941879817346,-26.48197701149425,16.25936533822216,69.61800000000001,0.15898930354865165,33.87931034482759,8.036206896551723,7.7701149425287355,25.771428571428572,48,3.2208485754872873,142.5,4,repair,25.97204021358685,269.9142857142857
d10076210Q,Hyundai Solaris,economy,petrol,5.02,2015,72982,2020,34.92,engine_overheat,0.1,3.9361494252873563,6311351.35712817,188.2766790344525,-8.432032252506664,-5.957867816091954,8.830905303835877,39.878,-0.11544303551016179,33.94827586206897,7.779885057471264,9.195402298850574,25.085714285714285,64,2.7032815414671436,153.5,4,repair,26.175388459162775,269.25714285714287
H10820003r,Kia Rio X,economy,petrol,4.04,2014,63167,2019,49.45,engine_ignition,0.1,4.295977011494253,8560755.824296564,172.20622436003742,-12.199170470460082,17.643982758620687,15.38408376049708,47.714,-0.18515868888576054,33.93103448275862,7.960919540229885,7.603448275862069,26.142857142857142,71,1.938126965514329,115.9,4,repair,26.236070154600966,266.74285714285713
W10593018G,Skoda Rapid,economy,petrol,3.22,2017,112114,2017,53.26,engine_check,0.1,4.808275862068966,11117203.341685407,153.0,-1.1977965880126316,-30.652339080459768,17.750615664482595,71.024,-0.054610988187353486,34.28735632183908,8.186781609195402,17.096491228070175,24.057142857142857,58,2.0046668240957777,106.1,4,repair,26.08288843327253,272.34285714285716
s-5287107D,Kia Rio,economy,petrol,4.64,2015,84095,2016,27.5,wheel_shake,0.35,4.409655172413793,10396248.788732124,145.10363039446585,-7.1146733624563465,-2.560816091954023,3.2097167704221423,16.501,-0.03341808460314383,32.9367816091954,8.13103448275862,15.934959349593496,26.257142857142856,59,2.794448277651706,148.4,4,repair,26.245345431494894,267.0
U66280408d,Renault Kaptur,standart,petrol,2.96,2011,4379,2018,41.91,break_bug,0.1,5.23316091954023,7715143.89035272,106.43580899719068,4.502124803716422,-11.12837356321839,16.473535263019777,56.266999999999996,-0.05232760671832238,34.87931034482759,7.989080459770115,7.442528735632184,24.2,51,2.690699824621559,123.6,3,repair,26.28672837244944,269.9142857142857
D-1146124x,VW Polo VI,economy,petrol,5.02,2014,57906,2020,79.53,another_bug,0.1,4.544482758620689,11649092.553282654,176.0,-3.380564592021462,-7.4301264367816096,13.251248265602682,58.659000000000006,0.018635127339308444,33.81609195402299,8.092528735632184,14.336065573770492,26.514285714285716,65,2.8958184863493,119.7,4,reparking,25.984298342535283,272.3142857142857
Q-2259244S,Kia Rio X-line,economy,petrol,4.66,2011,4219,2019,29.78,engine_fuel,0.1,3.7758045977011494,15958038.527019497,177.88003159628315,12.143916181718897,-3.324873563218391,4.488635981914883,13.94,0.18893195479684144,34.60344827586207,8.17183908045977,14.792792792792794,23.885714285714286,67,2.77759644599548,118.0,4,reparking,25.974058716269518,267.25714285714287
D-7559160p,Smart ForTwo,economy,petrol,4.92,2017,130293,2016,26.43,gear_stick,0.1,4.302701149425287,14220127.107401304,111.0491341443846,1.1523196136372573,-8.375264367816092,9.911735770083284,34.998,-0.06413459896107745,33.37931034482759,7.829885057471265,9.316091954022989,27.485714285714284,71,3.252363071094383,141.8,5,reparking,26.384122618997512,267.2
h13839988K,Kia Rio X,economy,petrol,2.02,2012,22163,2019,36.38,break_bug,0.1,5.257011494252874,11138562.610326646,115.51713862462746,-5.583034701674734,-1.8607758620689654,2.561347721763669,7.998,0.0068661674472191465,33.97126436781609,7.970114942528736,7.902298850574713,20.771428571428572,51,2.421760592987651,112.3,3,reparking,26.41370037590859,264.0571428571429
H72631192M,Kia Rio X,economy,petrol,4.2,2015,79899,2020,38.06,engine_fuel,0.1,4.035919540229885,8562035.56728095,181.032533476098,-19.92860591649756,24.75883908045977,9.430356095586323,43.485,-0.15855488784770017,34.298850574712645,8.141379310344828,15.302521008403362,28.857142857142858,63,3.147967197890028,154.6,4,repair,26.078351804791193,270.54285714285714
L-4889905g,VW Tiguan,economy,petrol,4.72,2016,98453,2020,29.11,wheel_shake,0.55,4.645747126436782,10992980.314951971,132.23199185530038,6.398907399987576,-5.5525,8.631923983115758,30.379,-0.029631929664355138,35.304597701149426,8.072413793103447,15.366666666666667,28.542857142857144,70,3.2001102922169635,152.6,4,repair,26.241392161971465,271.48571428571427
z21607339H,Smart Coupe,economy,petrol,4.44,2017,113777,2017,39.92,wheel_shake,0.13,4.5328735632183905,13358873.569914587,119.0,-5.491341299461121,-8.513436781609196,15.841680195454503,52.064,-0.0023171297524088564,33.770114942528735,8.054597701149426,16.43220338983051,25.857142857142858,63,3.018661843885647,117.8,4,reparking,26.273277097554182,270.6
p-3327570V,Skoda Rapid,economy,petrol,5.74,2014,56089,2019,26.87,break_bug,0.1,5.433850574712643,8465943.038215222,120.24237644534138,5.812596028379883,-30.71285632183908,25.792196188309184,82.01299999999999,0.0021325447948280615,34.37931034482759,7.8839080459770114,7.862068965517241,24.742857142857144,58,2.988220571656977,146.2,4,repair,26.13919908743366,268.57142857142856
g12467053Z,BMW 320i,business,petrol,3.66,2017,121293,2018,47.07,engine_overheat,0.1,4.024137931034483,12534203.043053122,191.332150519089,-36.14328114347263,-3.5697183908045975,4.6873135478609065,14.449,-0.3712218433265482,33.672413793103445,7.850574712643678,9.281609195402298,26.314285714285713,57,2.8543848032530614,126.4,5,repair,26.14209456585465,269.6
N21846215c,Mini Cooper,business,petrol,4.46,2015,80359,2019,80.09,engine_ignition,0.1,4.095114942528736,9843008.096570121,194.4645425490072,-9.965020397449031,-3.486994252873563,4.621430503826805,14.279,-0.08565883488552216,33.735632183908045,8.055172413793104,7.85632183908046,26.02857142857143,54,1.8725482569989793,80.7,4,reparking,26.03937990488487,265.8285714285714
i-2453146k,Skoda Rapid,economy,petrol,4.02,2015,79308,2017,51.12,engine_overheat,0.1,4.213735632183908,14871914.45567324,188.5540108259918,-6.25150731488673,-2.045494252873563,12.607423701539508,52.045,0.01159721539750747,34.99425287356322,7.874712643678161,8.867816091954023,26.82857142857143,60,2.742313934305428,98.6,4,reparking,26.07359803257832,270.4
m20786215a,Smart Coupe,economy,petrol,3.9,2015,88518,2021,62.54,engine_ignition,0.1,4.284827586206896,16166927.609600035,188.92034005261908,-14.33312458166052,-12.696224137931035,19.651746770271657,60.896,-0.038509045607121546,34.747126436781606,7.939655172413793,7.942528735632184,26.742857142857144,63,1.9355801683824139,91.0,4,reparking,26.196526324380432,269.37142857142857
n20592045x,VW Polo VI,economy,petrol,3.78,2013,38272,2014,32.58,gear_stick,0.1,4.623275862068966,14478885.1381917,121.27781190377776,8.654552233598922,-30.036218390804596,22.08035772906226,77.83600000000001,0.10886302444984566,32.58045977011494,7.794827586206896,9.011494252873563,27.0,67,2.948786960398314,123.8,4,repair,26.012430330657494,263.37142857142857
H22026851l,Kia Rio X,economy,petrol,3.86,2015,88481,2017,44.76,engine_check,0.1,4.333333333333333,16131631.471033894,152.0,-9.427492946846643,-2.561545977011494,3.3187732125895884,15.701,-0.14984514214601577,34.2183908045977,8.122988505747127,15.11864406779661,25.02857142857143,71,1.9579915966206225,104.1,4,repair,26.17153172360758,265.8285714285714
E51339321G,Smart Coupe,economy,petrol,3.64,2013,44794,2021,97.66,another_bug,0.1,4.9033908045977,15465661.02356594,197.06420862972595,-0.2969657940550364,-0.22935632183908047,1.305455294324564,9.001,-0.06248961860171206,32.95977011494253,8.15,19.25,24.82857142857143,43,2.6134365154271624,114.2,4,reparking,26.249380025132897,270.9714285714286
k27919049d,Skoda Rapid,economy,petrol,4.96,2015,77223,2015,29.82,electro_bug,0.0,4.336436781609195,17613834.360886652,196.48013717751056,5.3629174597658835,2.277442528735632,14.317185319926438,59.340999999999994,-0.12220242290258887,34.827586206896555,8.047701149425286,7.362068965517241,24.114285714285714,48,2.744329524276399,135.0,4,repair,26.206397166723736,268.45714285714286
c33662054g,VW Polo VI,economy,petrol,4.28,2012,20622,2018,26.14,break_bug,0.1,5.302758620689655,10532290.800421625,119.01123514608985,6.223671602245024,-49.86963218390805,27.39194776564313,101.112,0.038707827464743626,34.02298850574713,7.9833333333333325,7.436781609195402,29.942857142857143,67,3.3245382569386592,120.6,4,reparking,26.120228439349443,267.8285714285714
S12759270J,Nissan Qashqai,standart,petrol,3.0,2015,73263,2015,56.24,engine_ignition,0.1,4.036264367816091,24088543.241056,191.85326592198652,7.763381499025529,-8.260862068965517,11.247412476405007,45.131,0.14329962161921125,36.46551724137931,7.9672413793103445,6.7514450867052025,27.428571428571427,62,1.9749821826661471,96.8,4,repair,26.175564390375737,268.74285714285713
M-1009693J,Kia Rio,economy,petrol,5.44,2015,72820,2020,33.72,electro_bug,0.0,4.134885057471265,9216587.528912041,178.7924401159983,18.162003114024426,-0.09326436781609196,0.8291907951686226,9.015,0.1271035498492802,35.7183908045977,8.007471264367815,7.712643678160919,24.142857142857142,44,2.674168369902732,129.5,4,repair,26.098978742412733,267.62857142857143
H82330164N,Smart ForFour,economy,petrol,2.74,2017,128991,2016,45.72,engine_check,0.1,4.551781609195403,10659257.689624554,153.0,-14.81879234697063,15.56583908045977,11.517009473926388,42.736999999999995,-0.08869818959286467,34.41379310344828,8.07183908045977,14.051282051282051,26.742857142857144,64,1.992941325290441,109.8,4,reparking,25.90786428859954,267.51428571428573
Q-1696362K,Skoda Rapid,economy,petrol,4.82,2013,39096,2018,43.78,gear_stick,0.1,4.408620689655173,8136362.843633086,107.8513385392724,-1.0050262687945954,-8.399183908045977,9.44985946866635,29.023,0.04016348846419169,32.735632183908045,7.872413793103448,8.982758620689655,20.17142857142857,34,2.232137310917479,108.0,4,repair,26.015225520431418,265.2857142857143
a-1300283K,Kia Rio X-line,economy,petrol,5.02,2014,59340,2017,63.73,engine_ignition,0.1,4.341436781609195,22897489.205864105,192.08222911651453,-1.2624249234863227,22.583614942528737,12.75898965621516,42.861000000000004,0.06156189852940226,34.17816091954023,7.967816091954023,6.879310344827586,28.771428571428572,64,1.8294876906074098,108.3,4,reparking,26.249037762915147,269.0285714285714
f11377802P,VW Polo VI,economy,petrol,3.4,2011,1772,2020,70.71,engine_ignition,0.1,4.036551724137931,10062195.476683892,196.155292509854,14.419122193101066,15.198333333333334,16.63519697047883,55.410000000000004,0.1404879329543817,34.9080459770115,8.016666666666667,7.172413793103448,24.37142857142857,52,1.917412472118426,94.5,4,reparking,26.280397897420038,266.14285714285717
r-4630038Z,VW Polo VI,economy,petrol,4.56,2011,4195,2017,58.24,engine_ignition,0.1,3.9728735632183905,13433199.965725765,178.35666518399452,-13.891274635057838,15.203465517241378,17.49599348807155,60.614000000000004,-0.06701018637358157,34.55747126436781,7.959195402298851,7.287356321839081,26.771428571428572,58,2.0045662159893136,105.8,3,reparking,26.266210152545504,268.42857142857144
N-1766675j,Kia Rio X,economy,petrol,5.1,2014,62001,2022,29.89,gear_stick,0.67,4.586206896551724,15558210.093010848,108.29509156374785,-7.020661239425861,-6.654896551724138,9.82478396124772,30.01,-0.04093370734203555,32.04597701149425,7.712068965517242,8.84393063583815,25.62857142857143,59,2.854149272064601,118.9,4,reparking,25.804973901466692,266.37142857142857
D-1038999X,Kia Rio X-line,economy,petrol,4.96,2012,21181,2016,53.79,engine_ignition,0.1,3.9961494252873564,10518779.440302452,198.9541632493945,10.259770209780362,-7.2507701149425285,17.022378181459484,58.024,0.11236465248453101,34.132183908045974,8.025862068965518,7.809248554913295,21.62857142857143,42,1.8608889174330663,116.7,4,repair,26.351620786439995,264.77142857142854
H-2121225S,Renault Kaptur,standart,petrol,4.8,2012,21755,2022,53.77,engine_check,0.1,4.520977011494253,17506508.876368307,176.16583939831125,1.9649078443495234,-2.641471264367816,3.1567364992598113,10.099,0.06436452593701159,34.02298850574713,8.102873563218392,14.872,22.714285714285715,61,1.9604835623690722,100.3,4,repair,26.148285074699707,269.9428571428571
U92034837a,Hyundai Solaris,economy,petrol,4.04,2014,69081,2019,30.6,electro_bug,0.0,4.261609195402299,16167946.635038193,200.0,17.42410605808132,19.44014367816092,18.267490974865964,71.438,0.12406508527477456,34.241379310344826,8.027586206896551,7.304597701149425,25.571428571428573,48,2.865984219464316,134.0,4,repair,25.9903643961905,262.77142857142854
e47878499e,VW Polo VI,economy,petrol,4.3,2013,36546,2018,53.29,engine_check,0.37,4.575,12982753.51810617,162.9898742461263,0.7662783274790029,8.04546551724138,11.094067853814797,43.15,0.004093415306862768,33.44827586206897,8.133333333333333,15.991071428571429,27.82857142857143,65,2.0139513400278566,106.4,4,reparking,26.184794255292545,270.9142857142857
y15784992m,Smart Coupe,economy,petrol,3.24,2016,100060,2017,48.95,engine_overheat,0.1,4.058620689655172,6744303.7076646155,192.64927018529156,-6.019399463654264,8.86730459770115,9.654600687975458,40.761,-0.07837649206712016,34.8448275862069,7.768965517241379,8.735632183908047,28.228571428571428,67,3.172285447115879,117.9,5,reparking,26.320169813766764,269.2857142857143
Q19568266H,VW Polo,economy,petrol,4.02,2013,42984,2015,31.44,break_bug,0.38,5.444540229885058,15980196.350495199,116.46597415191566,-7.633198510508918,-27.764224137931038,24.202703150067364,80.929,-0.09905475670347501,35.60919540229885,7.93735632183908,6.793103448275862,22.942857142857143,59,2.5709201177984586,132.7,4,repair,26.043074163688015,266.3142857142857
F-1306753r,Smart Coupe,economy,petrol,5.14,2013,43994,2017,31.14,engine_overheat,0.1,4.238563218390804,13963049.014878757,187.2608422220993,-3.234748425440356,20.633936781609194,11.919113315235068,39.143,0.00840632371752201,33.632183908045974,7.86551724137931,9.367816091954023,24.37142857142857,60,3.003169194381834,151.4,4,repair,26.229081848957957,267.8857142857143
g-1001106Y,Skoda Rapid,economy,petrol,4.24,2015,77989,2020,38.76,engine_fuel,0.1,4.39551724137931,14038260.404980494,176.65913739458497,-2.9103991008751855,2.692919540229885,7.633198393598332,30.740000000000002,0.02921550502107794,34.132183908045974,8.11264367816092,14.141592920353983,26.771428571428572,70,3.201698603800775,132.4,4,repair,26.242706503800417,269.0571428571429
e41548122F,Smart ForTwo,economy,petrol,4.56,2016,110234,2017,33.79,electro_bug,0.0,4.440919540229885,11307244.655200822,197.95334986042505,-2.1994290858111007,-23.60648850574713,17.021538296682134,60.335,-0.07200929347980581,34.839080459770116,7.935632183908046,6.931034482758621,24.6,48,2.9496845010038246,135.7,3,reparking,26.146911803132383,268.8857142857143
d-1191791F,Smart ForTwo,economy,petrol,6.72,2013,50542,2016,37.54,break_bug,0.1,5.077126436781609,10968214.778539415,105.46867813033744,19.011967177708172,-50.0763275862069,28.110706718437115,95.726,0.07342237827325508,33.5919540229885,7.991954022988505,7.255813953488372,26.542857142857144,62,3.035019693151121,134.5,4,reparking,25.98909064735287,270.4
a-3508437r,Audi A4,premium,petrol,3.98,2016,110689,2018,96.42,another_bug,0.1,4.722873563218391,8367960.265389911,199.0,12.40498611894183,-1.1628333333333334,10.312483197020233,56.848,0.13757146246229934,34.90229885057471,8.120689655172415,15.20353982300885,25.542857142857144,54,2.8935512187383488,128.9,4,repair,26.200730491957472,266.1142857142857
n10768003a,Nissan Qashqai,standart,petrol,4.28,2012,22122,2021,53.91,engine_ignition,0.1,4.077183908045977,15995787.695642639,191.65484808114607,-3.917383495808578,3.0569655172413794,12.531565227950889,49.567,0.03819521998838825,33.270114942528735,7.942528735632184,7.5344827586206895,28.257142857142856,63,1.8851342372459776,123.4,4,repair,26.266349208902987,267.9714285714286
V-1058917A,Mercedes-Benz E200,business,petrol,4.54,2013,45323,2018,37.75,gear_stick,0.1,4.565057471264368,10211409.897110732,109.08188147763322,10.815178977220436,-8.373080459770115,9.679630123252055,37.004,0.03029408240147812,35.64942528735632,8.104022988505747,9.218390804597702,25.257142857142856,67,2.768663178922154,118.1,4,repair,25.972863063014092,271.9714285714286
G-1064210J,Smart Coupe,economy,petrol,5.6,2017,129539,2020,36.73,gear_stick,0.1,4.341494252873563,12184515.477396172,98.63937472682927,12.090558124196523,-4.937706896551724,9.542991419137527,29.018,0.055799796495279705,32.60344827586207,7.799425287356321,8.820809248554914,26.97142857142857,63,2.796230956667422,119.5,4,reparking,26.003074230083048,270.34285714285716
b37898483B,Smart ForTwo,economy,petrol,3.42,2015,88949,2018,31.78,electro_bug,0.0,4.326781609195402,11134864.28413552,180.0203032805705,5.092106334975704,4.6995574712643675,11.522428813015646,52.382000000000005,0.06994329737280539,33.775862068965516,8.036206896551723,7.873563218390805,23.65714285714286,48,2.7873966047071184,134.5,4,repair,26.058816764447137,273.62857142857143
W-1942072H,Kia Rio,economy,petrol,5.96,2015,85713,2018,36.43,break_bug,0.48,5.203045977011494,19407935.8031924,109.61755862499172,-16.931192742903253,-2.405229885057471,2.989363358290164,9.099,-0.17116062004043747,35.78735632183908,8.055172413793104,7.557471264367816,25.2,66,2.763319158748993,114.7,4,reparking,26.392915299774828,269.0857142857143
U11089784O,Skoda Rapid,economy,petrol,3.62,2017,128812,2016,51.81,wheel_shake,0.1,4.712183908045977,11077783.867270872,124.83103420700316,-0.35461548787524133,7.118408045977012,9.556088847325016,40.424,-0.06348263162077937,34.132183908045974,8.070689655172414,15.508771929824562,25.771428571428572,55,2.7958342360787865,110.3,5,reparking,26.107464254787917,273.14285714285717
o17364992e,Smart ForFour,economy,petrol,3.64,2015,86445,2017,28.57,electro_bug,0.0,4.08787356321839,18110764.419471283,200.0,-20.658663546219145,-18.16332183908046,16.712444172863552,62.858,-0.23582532015277918,36.206896551724135,8.001724137931035,6.942528735632184,26.714285714285715,48,3.2894611446023707,143.3,4,repair,25.966050569578243,271.2857142857143
w10076088n,Kia Sportage,standart,petrol,4.06,2015,82353,2021,44.99,engine_overheat,0.1,4.348275862068966,16878013.53558027,175.9854725130741,-1.7183680258535,12.340040229885057,11.349455714259296,43.147999999999996,0.028907858849497686,32.94252873563219,7.828160919540229,9.277456647398845,26.0,60,2.810074911528759,118.2,3,repair,26.198834534642003,271.45714285714286
C-2006279f,Audi A4,premium,petrol,2.74,2013,43126,2019,62.04,engine_check,0.1,4.633045977011494,16605900.482683238,157.0,-6.323943215458964,15.84944827586207,9.845681642819859,35.945,-0.026741423582143518,34.89655172413793,8.13103448275862,18.875,27.257142857142856,70,1.8935627351457816,90.4,4,repair,26.099051405407067,274.62857142857143
